level1	MM-ED-DNA-A-12-2023.reads.qc	MM-ED-DNA-A-4-2023.reads.qc	MM-ED-DNA-A-9-2022.reads.qc	MM-ED-DNA-O-12-2023.reads.qc	MM-ED-DNA-O-4-2023.reads.qc	MM-ED-DNA-O-9-2022.reads.qc	MM-HC-DNA-A-12-2023.reads.qc	MM-HC-DNA-A-4-2023.reads.qc	MM-HC-DNA-A-9-2022.reads.qc	MM-HC-DNA-O-12-2023.reads.qc	MM-HC-DNA-O-4-2023.reads.qc	MM-HC-DNA-O-9-2022.reads.qc	ZH-ED-DNA-A-12-2023.reads.qc	ZH-ED-DNA-A-4-2023.reads.qc	ZH-ED-DNA-A-9-2022.reads.qc	ZH-ED-DNA-O-12-2023.reads.qc	ZH-ED-DNA-O-4-2023.reads.qc	ZH-ED-DNA-O-9-2022.reads.qc	ZH-HC-DNA-A-12-2023.reads.qc	ZH-HC-DNA-A-4-2023.reads.qc	ZH-HC-DNA-A-9-2022.reads.qc	ZH-HC-DNA-O-12-2023.reads.qc	ZH-HC-DNA-O-4-2023.reads.qc	ZH-HC-DNA-O-9-2022.reads.qc
BAC0700|ncrC|tr|Q1KLR0|Q1KLR0_SERMA	0.000125500069528612	0.000177378550414832	4.97200434340594e-05	7.07188389947411e-05	5.0982046315731e-05	1.39292231623978e-05	9.74988329024288e-05	7.46512469889879e-05	5.30664989610593e-05	0.000206498492159074	0	0.000106657762906465	0.000163849020902858	0.00256712909119557	0.000130366319632402	0.000360577348013577	0.00328296937591598	0.000129182333941453	8.6126217727564e-05	0.00024900469646784	0	0.00010770113268704	0.000286069735173486	0
BAC0702|ncrA|tr|Q8VTR6|Q8VTR6_HAFAL	0.000602322664792814	0.000107778110933826	0.000130833474620354	0.000334305484690424	0.000198262052730154	0.000262584250702207	3.26563676872401e-05	6.06822110000738e-05	0.000245123285046564	0.000213316586758893	2.24764033947406e-05	0.000209432295179421	0.000222244866115246	0.000725266515028673	0.000250755144765862	0.000137118323214289	0.000416918875029504	0.000106163833731648	0.00012634949090182	0.000355456483139622	0.00012817887599819	0.000214744643803543	0.000216951539055141	6.79628330913539e-05
BAC0705|sodA|sp|P53652|SODM_PSEAE	0.000316223081595494	0.000654357429345409	0.000565779804594469	0.000480031766376091	0.000480095885132973	0.000474680623085923	0.00195430320320564	0.00178090417385798	0.00159658913381887	0.00176640921830247	0.00132756299319069	0.00164881320126242	0.000616629146592662	0.00126861807241263	0.00065696918711304	0.000907063403182292	0.00076869498084075	0.000817904428268852	0.0012130129079911	0.00103480080332014	0.000874520902746272	0.000942121274777903	0.00113594397604423	0.000584439213034408
BAC0706|sodB|sp|P53641|SODF_PSEAE	0.00539836087380922	0.00660706430507996	0.00326497969017413	0.00484284509701211	0.00662035456917702	0.00341683426334908	0.000937868296426232	0.000343859888980364	0.00112479800338925	0.00088963129755815	0.000429240600476232	0.00101764039951811	0.00147790916753632	0.00183975121686238	0.00308299459101662	0.00207960089638388	0.00231572114859588	0.00212868327884825	0.0024238164805129	0.00199874922751136	0.00180319898645514	0.00175111308149387	0.00152765142984436	0.000929194031130503
BAC0707|sodB|sp|P0AGD3|SODF_ECOLI	0.00594044500092559	0.00720764958172183	0.0115444374242105	0.00503575184206127	0.00843600977009122	0.0143504406676791	0.00172364984208064	0.00193229402180304	0.00522353129647648	0.00151833904579563	0.00201914251788436	0.00607279624534494	0.00241710803899226	0.00323434734850457	0.0041954988834237	0.00270163979206483	0.00219973040161259	0.00415488771741411	0.00391448250571367	0.00184213863552344	0.00162086525253952	0.00228477553529055	0.00126697838226842	0.00114815664863583
BAC0714|arsT|tr|B7FB00|B7FB00_9MICO	0.000311951782172642	0.000304409731226503	0.000127902198818922	0.000429741816505403	0.000296906355048392	0.000198359061715403	0.000509097674124974	0.00103167716132004	0.000207686971702207	0.000413950460016299	0.000666675381619005	0.000250240908400459	0.0017357367232475	0.000854989010390203	0.00152263032948437	0.00162747698918977	0.000846189141200238	0.0015633280815859	0.0012985026222574	0.0010617546966765	0.000911047115482423	0.00128704987556935	0.0012240980820234	0.00134153724969506
BAC0716|copA|tr|D4PBS1|D4PBS1_9BURK	0.00343325092121939	0.00651460111894339	0.00179541338914582	0.00362385760600622	0.00826721003810292	0.00198760575201798	0.0011061594925092	0.000658193250915831	0.000198456266231128	0.00112587661069499	0.0010803220192353	0.000145802514682968	0.00210123525001481	0.00137439679225956	0.00387118468685489	0.00246641663225837	0.00169593176228745	0.00315093606883972	0.000697337604874936	0.000664024306846273	0.000181242536443589	0.000631496942382818	0.000443949704664303	0.00020164514478583
BAC0719|copR|tr|D4PBS0|D4PBS0_9BURK	0.0108163521104071	0.0083982635356605	0.0111283535592607	0.0107728746097447	0.00994919383731582	0.0124755748518609	0.00174294452297224	0.00577048729714225	0.032342342414116	0.00159535624377077	0.00609172157628782	0.0373656479170406	0.00607291075363435	0.00649487672351537	0.0112242000342986	0.00601353969558963	0.00703648522051059	0.00874829067825245	0.00369190334890481	0.00175017175829732	0.00069787083019668	0.00374720163134093	0.000736804000837077	0.000318877426748102
BAC0747|copF|tr|F4ZBY1|F4ZBY1_XANCI	0.00902351530222694	0.00987697923092577	0.00388509830912754	0.00778172858084078	0.0109551593897988	0.00366786311137084	0.00550362436725792	0.00339449102738025	0.00248444579223899	0.00570752093443811	0.00434635618507678	0.00203558649453358	0.00692294035769121	0.00828864445293692	0.0104244821854156	0.00615832151764324	0.00786813845039996	0.0101565203777551	0.00512959581344409	0.00392223115800412	0.0025196092131151	0.00500177869226981	0.00272935602347596	0.00201187542649286
BAC0749|copC|tr|Q7X4G2|Q7X4G2_XANEU	0.00311180410493088	0.00133321695120057	0.00138181407197955	0.0034514082677759	0.00131861421220901	0.00135736614132524	0.000127547653534653	7.60085423887877e-05	2.58181689980757e-05	0.000180973744852409	0.000113199340733512	4.23605299486671e-05	0.00601454222211785	0.00447616336090092	0.00602861267914638	0.00606981484552135	0.00479647583416514	0.00567696272866203	0.00102521763678214	0.000476653629864273	0	0.000949986040334985	0.000667030894697202	0
BAC0750|tr|Q7X4G1|Q7X4G1_XANEU	0.033174608272766	0.0335389707687392	0.0254673489025481	0.028363783173438	0.0309139826496667	0.0278703306194512	0.0181299241316582	0.0111015934219049	0.00906696987900483	0.0190538089794818	0.0125943974281965	0.00711886731544776	0.0337925438047916	0.0347171366325073	0.0344970917008891	0.0337566160911499	0.0358840646527165	0.0410730668476358	0.0227388095246764	0.0107168071997671	0.00896042396441666	0.0202436457854985	0.0090175207735426	0.00855230238136829
BAC0753|copR|tr|Q7X4F8|Q7X4F8_XANEU	0.0177923004487246	0.0147709911607132	0.0113991798020383	0.0168996380639343	0.0141075006359588	0.011692239335249	0.0042520936538171	0.00282227754035019	0.000744532580043401	0.00384211124914438	0.00387338569479228	0.000831348726525603	0.0124806084637698	0.0111366991560325	0.0186021826397054	0.012039744364925	0.0114674962857888	0.0172975158382145	0.00379575922856278	0.00247380497147801	0.000298015970226066	0.00339666540112522	0.00153872751826796	0.00038269948657641
BAC0754|sh-fabI|tr|I2EC90|I2EC90_STAAU	7.01035544632483e-05	8.30971417042936e-05	8.54851950322396e-05	9.94290943969483e-05	3.26248111677257e-05	3.07608451066809e-05	0.00011790422228725	0.000143227359945669	0	0.000116148982995434	0.000113659574022527	6.040719126713e-05	0.000136269671163632	9.168162131674e-05	9.34970948613632e-05	3.6874667855451e-05	4.42374636587481e-05	0.000148758304218169	0	7.02889877345442e-05	0	0	6.07107788775668e-05	0
BAC0755|galE|tr|A0A1Z2RUL8|A0A1Z2RUL8_9BACT	1.43864604236012e-05	1.76343202069349e-05	0	0	0	0	0	2.40895867943188e-05	0	0	0	1.19501115071753e-05	5.16307123673002e-05	0.000142023296265791	4.56480243819231e-05	8.27026342890715e-05	0.000196524783772178	1.31835014227732e-05	1.58302616966114e-05	7.34360408720732e-05	0	6.16162508516871e-05	1.6096591963576e-05	1.34111688589749e-05
BAC0166|fetB/ybbM|sp|P77307|YBBM_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.71002064651282e-05
BAC0288|nrsR|tr|F7UKI5|F7UKI5_SYNYG	0	0	0	0	0	0	0	0	0	0	2.28057279866049e-05	0	2.38725037019803e-05	4.23289725016047e-05	1.53765402643346e-05	2.13572736900349e-05	0	0	0	0	0	0	0	0
BAC0344|silE|sp|Q9Z4N3|SILE_SALTM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15872593208599e-05	0	0	0
BAC0371|soxS|sp|P0A9E2|SOXS_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000201238918435098	0	0	0	0	0	0	4.71234401170142e-05	0	0	0
BAC0387|terB|sp|P18779|TERB_ALCSP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53023449100651e-05	0	0	0
BAC0463|znuA/yebL|sp|P39172|ZNUA_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64949361667816e-05
BAC0477|kpnF|tr|C4X7Z4|C4X7Z4_KLEPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.62587898396378e-05	0	0	0
BAC0488|pmrB|sp|Q70FG9|PMRB_PECSS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41408079517803e-05	0	0	2.53207453072441e-05
BAC0493|kmrA|tr|C4X8X9|C4X8X9_KLEPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88402850983346e-05	0	0	2.90811237622448e-05
BAC0509|vexH|tr|Q9KTI8|Q9KTI8_VIBCH	0	0	0	0	0	0	0	1.37028752918976e-05	3.52454320299157e-06	0	0	0	2.64100505851236e-05	0	3.77508647584175e-06	4.3951455122736e-06	1.27107734316238e-05	4.01918637969952e-06	8.44565853759754e-06	4.00065732105861e-06	5.49564990779062e-05	8.00481391592864e-06	9.33451014573999e-06	6.28432068695028e-05
BAC0229|merG|tr|O07302|O07302_9PSED	0	0	0	0	0	0	0	0	0	0	0	0	0	4.86219193251252e-05	0	0	0	0	7.1042129265567e-05	2.28267245415555e-05	4.74401299027468e-05	4.62372843634524e-05	0	2.21404457937055e-05
BAC0294|oqxA|tr|Q69HW3|Q69HW3_ECOLX	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75352484303778e-05	0	0	3.36786733380108e-05	0	0	0	7.38814591561776e-05	0	0	3.68629928688038e-05
BAC0307|pcoE|sp|Q47459|PCOE_ECOLX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000113030490133342
BAC0495|eefX|tr|A8CY68|A8CY68_KLEPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.74929522416063e-05	0	0	0
BAC0657|merB|tr|O07303|O07303_9PSED	0	0	0	0	0	0	0	0	0	0	0	0	0.000107550363231871	4.67216017234694e-05	0	7.7530933169108e-05	0	0	2.40754385670823e-05	0	2.47750004546016e-05	0	5.43045401560346e-05	4.53252522380575e-05
BAC0386|terA|sp|P18778|TERA_ALCSP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54935106087774e-05	0	0	1.44617323979113e-05
BAC0392|terZ|sp|Q52353|TERZ_SERMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66697103339276e-05	0	0	2.48936618509539e-05
BAC0429|vmeA|tr|Q2AAU4|Q2AAU4_VIBPH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82489400158219e-05	0	0	0
BAC0476|kpnE|tr|C4X7Z3|C4X7Z3_KLEPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76414840240247e-05	0	0	6.53670304385592e-05
BAC0589|arsR|sp|P15905|ARSR1_ECOLX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.30957956625685e-05	0	0	4.10639037370436e-05
